id,bid,user_id,用户昵称,content,头条文章url,发布位置,艾特用户,话题,repost_num,comment_num,like_num,created_at,tool,微博图片url,微博视频url,retweet_id
4.61E+15,K6cTPzYA2,6892712944,陇原政法,【#巴西前总统接种中国新冠疫苗#】当地时间3月13日，现年75岁的巴西前总统卢拉，在圣保罗州的圣贝尔纳多杜坎普市接种了第1剂新冠疫苗。据悉，卢拉接种的是由中国企业研发的新冠疫苗，其有效性及安全性均得到了巴西政府及医疗专家的认可。圣贝尔纳多杜坎普市原定于3月15日起为75岁和76岁的老年群体接种疫苗，后又将日期提前至3月13日。卢拉13日一早就到达疫苗站并在车中接种了疫苗。卢拉在社交媒体平台直播中说：“我今天接种了新冠疫苗，这正是我想要接种的疫苗，14天或28天后将接种第2剂。我希望所有人都能接种上疫苗，人们需要出门工作而不应被困在家中。”@环球网L微天下的微博视频,,,环球网,巴西前总统接种中国新冠疫苗,3,3,5,2021/3/14 23:41,微博视频号,,"http://f.video.weibocdn.com/zYpzYOjJlx07L4ENxDAs010412008XRN0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205601&ssig=miB75q6G1O&KID=unistore,video",
4.61E+15,K6cTG3kIf,1646860313,王奕霖,连鱼虾螃蟹生蚝蛏子都吃不了的人不配打新冠疫苗！！！,,,,,0,3,0,2021/3/14 23:40,三星 Galaxy S7 Edge,['http://ww2.sinaimg.cn/large/62291819gy1gojuwz6darj20tv0sg430.jpg'],,
4.61E+15,K6cTd5PsS,6347582585,魏老妈子,#新冠疫苗#今天打了新冠疫苗，除了手臂痛，没啥其它不良反应！,,,,新冠疫苗,0,0,0,2021/3/14 23:39,iPhone客户端,,,
4.61E+15,K6cTc0tKC,6631079876,朱吾汐,#广东首次发现新冠尼日利亚突变株#唉，也不知道什么时候才能平息！希望大家都尽快打疫苗吧。,,,,广东首次发现新冠尼日利亚突变株,0,0,0,2021/3/14 23:39,朱一龙的小笼包,,,
4.61E+15,K6cTb1Kxk,5847376402,双子蓝天白云5376,#日本变异新冠病毒迅猛蔓延#想知道打完疫苗，可以防护变异的病毒吗？？,,,,日本变异新冠病毒迅猛蔓延,0,4,2,2021/3/14 23:39,Redmi Note 7 Pro,,,
4.61E+15,K6cT1jRUK,1311090724,李延隆老师,（中英双语）国际奥委会主席巴赫日前宣布，将从中国购买新冠疫苗，并和中国奥组委一起合作，向东京奥运会和北京冬奥会的参赛人员提供疫苗……O国际奥委会将购买中国疫苗，供东京奥运会和北京冬奥会使用,,,,,0,0,1,2021/3/14 23:39,iPhone 11,,,
4.61E+15,K6cSL5WWe,3570530264,金刚大铁牛镇妖河,巴西前总统接种中国新冠疫苗中国疫苗为人类战胜新冠病毒?做出贡献,,,,,0,0,0,2021/3/14 23:38,烫丝一起红超话,,,
4.61E+15,K6cSD7fos,6008812736,liuwen丸子钰,小狼吻文你好李焕英即将全球上映太棒了吧IZONE宣布解散好可惜广东首次发现新冠尼日利亚突变株救坠江女孩牺牲的民警被追加一等功巴西前总统接种中国新冠疫苗养乐多ipad,,,,,0,0,1,2021/3/14 23:38,小狼吻文超话,,,
4.61E+15,K6cSmeoLf,7213469920,金华本地事,宁波#宁波身边事##宁波爆料#近日，根据浙江统一部署，温州、宁波、绍兴、丽水等地陆续宣布：全面开放新冠病毒疫苗免费接种预约。年满18周岁有需要的市民可持身份证，就近到社区卫生服务中心预防接种门诊或部分医院接种点登记，个人不承担疫苗成本和接种费用。昨晚，淳安发布也发出通知：“全民新冠疫苗接种摸排工作正式启动，淳安市民本周内进行登记”。其中明确，淳安县已于3月8日起正式启动本轮全民新冠肺炎疫苗接种人员摸排工作。符合新冠疫苗接种的对象请根据所在村（社区）的相关规定于本周内进行登记。,,宁波,,"宁波身边事,宁波爆料",0,0,1,2021/3/14 23:37,宁波超话,"['http://ww1.sinaimg.cn/large/007SaZ32gy1gojuy45o07j30gm0e6tdk.jpg', 'http://ww1.sinaimg.cn/large/007SaZ32gy1gojuy59j7yj30u01uotlt.jpg', 'http://ww2.sinaimg.cn/large/007SaZ32gy1gojuy8hiv4j30u047l1i1.jpg', 'http://ww3.sinaimg.cn/large/007SaZ32gy1gojuycgsddj30u02vxh3x.jpg', 'http://ww3.sinaimg.cn/large/007SaZ32gy1gojuyfftrej30u06aghdt.jpg', 'http://ww2.sinaimg.cn/large/007SaZ32gy1gojuyhqg32j30u02c1nc1.jpg']",,
4.61E+15,K6cSaaQsI,6187190804,荒无人烟的盛世桃园,今日份happy，送三妹去实习，买了必要的书，打了新冠疫苗，吃了小烧烤，看了个英文电影，在寝室唱一会会的歌，开心,,,,,0,0,0,2021/3/14 23:37,OPPO R15 梦镜版,['http://ww3.sinaimg.cn/large/006KIOY4gy1gojuuphywxj313z0u0doa.jpg'],,
4.61E+15,K6cS3z4cM,3457087750,喂快点到碗里来,广东首次发现新冠尼日利亚突变株唉，这疫情都不知道啥时候能完全好了快普及疫苗吧,,,,,0,0,0,2021/3/14 23:36,the璇永远滴神超话,,,
4.61E+15,K6cRZs1Eb,7498530387,珍珠奶茶只剩奶茶,#学习打卡#day67，今日接种新冠疫苗，回来后吃了饭饭就真的好困好困了，睡到8点又起来搞事业，我的外科结作业终于完工了呜呜，已经两天没看大燕了，羞愧，明天一定捡起来！,,,,学习打卡,0,0,0,2021/3/14 23:36,iPhone客户端,"['http://ww2.sinaimg.cn/large/008bt4ivgy1gojuw5l251j30tu13ue0q.jpg', 'http://ww3.sinaimg.cn/large/008bt4ivgy1gojuwdcfsmj32c0340e82.jpg', 'http://ww1.sinaimg.cn/large/008bt4ivgy1gojuw6fzz8j30jg0zptd7.jpg']",,
4.61E+15,K6cRKq2IK,6220453664,Universe丨葑皖,巴西前总统卢拉接种中国新冠疫苗哇哦救坠江女孩牺牲的这个民警被追记一等功英雄值得广东首次发现这个新冠尼日利亚突变株呃……真是个坏消息，继续做好防护措施吧，不能放松警惕养乐多,,,,,0,0,0,2021/3/14 23:35,草莓味的璟超话,,,
4.61E+15,K6cRoz6ij,5976307792,京村昌平,精酿品鉴32:[狸造精酿6号-干投酒花赛松]赛松就是夏天的味道，喝起来针不戳，顺便聊聊赛松的历史。两针新冠疫苗之后，终于可以愉快玩耍起来了啊(＾▽＾)L京村昌平的微博视频,,,,,0,0,1,2021/3/14 23:35,微博视频号,,"http://f.video.weibocdn.com/gGsHYh1hlx07L5JgRt4c01041201fIx00E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205601&ssig=tjVKJ2x43r&KID=unistore,video",
4.61E+15,K63AXwfXo,3973309610,小小小小小小小小默默,因为学校统计自愿接种免费新冠疫苗的名单，纠结了一晚上。临了还是登记了，能不能打上还是一回事我这优柔寡断又纠纠结结的性子啊（……）,,,,,0,1,0,2021/3/13 23:59,iPhone客户端,,,
4.61E+15,K63AVpZgW,2272287192,樱为有你0315,『新增2家！我市出国人员新冠疫苗接种门诊公布』O新增2家！我市出国人员新冠疫苗接种门诊公布,,,,,0,0,0,2021/3/13 23:59,HUAWEI Mate 30 5G,,,
4.61E+15,K63AyDBR0,7389964636,2021年高薪试药员招聘,【河北邢台8000】无烟检要男生【药品】德谷胰岛素注射液周期住4空10天住4，空窗期统一安排食舍。无胸片·CT·合格分批入住。营养补贴：8000元体检要求：1、性别：只要男性；2、年龄：年龄为18——45周岁（含临界值）；3、体重≥50.0kg，体重指数（BMI）在19.0-24.0kg/m2之间，包括临界值；4、无食物、药物过敏史;5、一个月内打过新冠疫苗的不可参加、中高风险区不可参加；6、近期三个月没有参加临床药物入组试验，7、近期参加其他项目筛选，未满5天，请勿报名体检时间：3月22日知情、23日采血、24日糖耐量、CT、核酸入住时间：第一周期：3月26日-3月30日第二周期：4月9日-4月13日#邢台身边事#邢台身边事邢台爆料#邢台爆料##邢台分享##邢台记录##邢台同城##邢台生活##邢台记录##邢台招聘#邢台招聘#邢台兼职##邢台新鲜事##邢台新闻#邢台#邢台超话##保定身边事##保定爆料##保定记录##兼职超话##大学生兼职超话#,,,,"邢台身边事,邢台爆料,邢台分享,邢台记录,邢台同城,邢台生活,邢台招聘,邢台兼职,邢台新鲜事,邢台新闻,邢台超话,保定身边事,保定爆料,保定记录,兼职超话,大学生兼职超话",0,0,0,2021/3/13 23:58,报名看简介Android,,,
4.61E+15,K63AtB7sF,7389964636,2021年高薪试药员招聘,【北京25000】无烟检【药品】抗病毒北京地区医院开展新项目，连住8天，回访8次，全国联网，招募60名志愿者；男女不限，没有烟检。合格率高，采血量少，试验周期:6个月;静脉点滴给药。打过新冠疫苗不能参加，合格当天入住营养补偿：25000元（第一次回访后发放3000元，全部回访结束后发放22000元，费用由医院发放）筛选时间通知为准核酸检测时间：3月17日体检时间：3月18日入组时间：3月18日-26日出院。回访时间：4月1日、4月8日、4月17日、5月17日、6月16日、7月16日、8月21日、9月27日。入选标准:1.年龄：18--42岁之间；2.体重指数19--25.5（体重公斤数÷身高米数2）；3.男：体重50公斤以上；女:45公斤以上，4.有晕血、晕针史者不能参加，5.无高血压、没有得过重大疾病、没有动过大手术、无过敏史、无传染病等，6.近期三个月没有参加临床药物入组试验，7.近期参加其他项目筛选，未满5天，请勿报名，北京招聘#北京兼职招聘##北京企业招聘本年度毕业生可享补贴##北京兼职#北京兼职#北京兼职招聘##网贷上岸##网贷##网贷逾期##网贷还不上逾期了怎么办##逾期##信用卡逾期##人人贷逾期#,,,,"北京兼职招聘,北京企业招聘本年度毕业生可享补贴,北京兼职,网贷上岸,网贷,网贷逾期,网贷还不上逾期了怎么办,逾期,信用卡逾期,人人贷逾期",0,0,1,2021/3/13 23:58,报名看简介Android,,,
4.61E+15,K63AiqNSE,2877250764,軒王氣宇,香港医管局通报接种新冠疫苗后新增2例死亡病例和1例急性中风危殆病例,,,,,0,10,3,2021/3/13 23:58,,['http://ww3.sinaimg.cn/large/ab7f5cccly1goipx9hqi7j20v90egju9.jpg'],,
4.61E+15,K63zs4ppw,6435902078,MBX婷婷婷,东京奥运会中国奥委会将向参加东京奥运会、残奥会和北京冬奥会、冬残奥会的运动员提供新冠疫苗，国际奥委会将支付这些疫苗的费用，他同时向中国奥委会表示感谢。,,,,,0,0,1,2021/3/13 23:56,东京奥运会超话,['http://ww2.sinaimg.cn/large/0071yo8ely1goipvm8byij30zk0nqadw.jpg'],,
4.61E+15,K63zdCJsc,7452379375,武山融媒,"【香港逾16万人接种疫苗林郑月娥要求有关部门研究再开放更多接种组群】香港特区政府行政长官林郑月娥今天（13日）表示，截至昨晚，累计约162,100名市民已接种第一剂疫苗。为了利用好已运抵香港的新冠疫苗，已要求负责统筹接种计划的公务员事务局局长研究再开放可合资格接种的组群，满足有需要率先接种疫苗的巿民诉求。ChiefExecutiveCarrieLamoftheHongKongSpecialAdministrativeRegion(HKSAR)saidonSaturdaythatover160,000residentshadreceivedthefirstdoseoftheCOVID-19vaccineasofFridayevening.LamcalledonresidentstocooperateandparticipateinthecampaignandurgedrelevantdepartmentstoexpandCOVID-19vaccinationeligibilitytomorepeople.LamaddedthatthecentralgovernmentfullysupportstheHKSAR'sfightagainstCOVID-19andhaspromisedtoensurethatthevaccineisaccessibletoallintheregion.Formore:O网页链接",,,,,0,0,1,2021/3/13 23:55,荣耀30S 5G 美由芯生,,,
4.61E+15,K63z812Yu,1772731612,水尔摩街,今天去打新冠疫苗。打针小姐姐:袖子往上拉好来，乖。啊这…奇奇怪怪可可爱爱,,,,,0,0,0,2021/3/13 23:55,iPhone客户端,,,
4.61E+15,K63z2EuUN,2034400690,四川网络广播电视台,【美国政府官员：美尚无计划同他国分享阿斯利康疫苗】据美国全国广播公司报道，12日，美国政府官员表示，尽管欧盟和其他国家提出希望美国“分享”其部分阿斯利康新冠疫苗的要求，但美国目前没有计划与其他国家分享其库存中的阿斯利康新冠疫苗。即便当前阿斯利康新冠疫苗在美国尚未获得授权使用，因为美国重点优先关注的是让美国人接种疫苗。O网页链接,,,,,0,0,0,2021/3/13 23:55,360安全浏览器,,,
4.61E+15,K63yZ96q9,6788499283,微博财经7X24小时,【第三批次中国科兴新冠疫苗运抵墨西哥】当地时间3月12日上午，第三批次的中国科兴新冠疫苗的货运飞机降落在墨西哥城国际机场。墨西哥外交部长埃布拉德通过其社交平台账户对中国以及科兴公司的支持和帮助表达了感谢。此前的2月21日和2月27日，分别有两批中国科兴新冠疫苗运抵墨西哥，这批疫苗被主要优先用于60岁以上的中老年人群接种。O网页链接,,,,,0,0,0,2021/3/13 23:55,微博股票,,,
4.61E+15,K63yXD7vx,3223844164,93年的小孙老师,#新冠疫苗接种#第一针接种完成?,,渭南·蒲城县,,新冠疫苗接种,0,1,2,2021/3/13 23:54,荣耀20 PRO,"['http://ww1.sinaimg.cn/large/c027f544ly1goipua5vm3j21400u040h.jpg', 'http://ww1.sinaimg.cn/large/c027f544ly1goipudt1f0j22bc334e85.jpg']",,
4.61E+15,K63yWuuBa,2877250764,軒王氣宇,VAERS更新新冠疫苗接种后的死亡和副作用病例，资讯公开随时可查。O网页链接,,,,,0,0,2,2021/3/13 23:54,,['http://ww4.sinaimg.cn/large/ab7f5cccly1goiptg42ruj21bk100tfy.jpg'],,
4.61E+15,K63yyw9C3,2043878715,玩糖的,招商银行首席经济学家丁安华表示，2021年，全球终于迎来疫情结束的曙光，“疫苗复苏”大幕逐渐开启。通胀预期先于经济复苏，呈现出快速上升的势头。市场普遍担心，各国脆弱的经济均无法再承受通胀的再度冲击。值得庆幸的是，目前看来通胀上升更多来自于经济恢复带来的温和“再通胀”。供给和需求的恢复，将使得通胀逐步靠近疫前水平，回复长期趋势，持续“超调”的可能性不高。但我们仍需防范“坏”通胀的来临。进入新世纪，全球经济经历了“次贷危机”和“新冠疫情”两次重大冲击。可以预见，“疫苗复苏”将带来通胀预期上行，考虑到当前各国史无前例的债务规模，金融市场陷入极为脆弱和非常敏感的境地，也足够令人警醒。未雨绸缪，我们要充分做好回到过去的准备（首席经济学家论坛）,,,,,7,1,3,2021/3/13 23:53,微博 weibo.com,,,
4.61E+15,K63yywaJf,1147737280,PJsfy,今天上午打了新冠疫苗,,,,,0,4,0,2021/3/13 23:53,iPhone客户端,['http://ww3.sinaimg.cn/large/446914c0gy1goipt2kj6mj215c0tyhbc.jpg'],,
4.61E+15,K63xxzK9z,6393647632,英伦投资客-chris,【土耳其欢迎接种疫苗的英国人5月来旅游，葡萄牙被英国移出隔离名单】随着英国疫苗接种计划的不断推进，有越来越多的国家陆续对英国游客敞开大门。据《每日邮报》报道，自5月17日起，土耳其允许英国游客前来度假，前提是接种疫苗且新冠检测呈阴性。与此同时，英国交通部长格兰特·沙普斯将把葡萄牙从英国的隔离名单中删除，这意味着来自葡萄牙的旅客抵英后无需在酒店隔离。,,,,,0,6,13,2021/3/13 23:51,微博 weibo.com,['http://ww1.sinaimg.cn/large/006YH5OUgy1goipprq3w7j30u01ejafr.jpg'],,
4.61E+15,K63xxh3np,6749260881,小松鼠米娅,"辉瑞公司的合作伙伴德国的BioNTechSE公司已与诺华公司、默克公司和赛诺菲公司等13家公司结成联盟，以期达到甚至超过雄心勃勃今年生产20亿剂疫苗的目标。#疫情##新冠肺炎##英语#BioNTechSE,aGermancompanythatjoinedwithPfizerInc.tomanufactureanddistributeitsvaccine,hasmarshaledanallianceof13companies,includingNovartisAG,MerckKGaAandSanofiSA,inanefforttomeet—andperhapsexceed—anambitioustargetofmakingtwobilliondosesofvaccinethisyear.(WSJ）",,,,"疫情,新冠肺炎,英语",1,2,3,2021/3/13 23:51,iPhone,,,
4.61E+15,K63xs3xIZ,5353675458,是吴冫水雁,打完第一针新冠疫苗～,,,,,0,2,1,2021/3/13 23:51,nova5Pro人像超级夜景,['http://ww2.sinaimg.cn/large/005Qjtyagy1goipq5fdy0j31z41hchdt.jpg'],,
4.61E+15,K63xmEOEf,2464415082,中時電子報新影視頻道,【72岁男星苦撑1年打疫苗4天后确诊超崩溃】72岁美国乡村男歌手赖瑞盖特林（LarryGatlin）本月初接种第二剂莫德纳（Moderna）疫苗，想不到他施打后的4天就中招，检测新冠肺炎结果呈阳性反应，令他得知当下超崩溃。更多详情：O网页链接,,,,,0,0,1,2021/3/13 23:51,微博 weibo.com,['http://ww3.sinaimg.cn/large/92e3fd6agy1goio4fa9cwj20sg0l3jsy.jpg'],,
4.61E+15,K63xa0XFA,3570380647,炒股娶她,北京日报报道，中国疾控中心主任高福表示，按照目前疫苗的产量，中国应能在今年年底至明年年中时达到70%-80%的新冠疫苗接种率，即目标人群9亿到10亿。他还表示，面对全球疫情蔓延，中国应带头做到群体免疫。#财经新闻##我想试下微博一天能发多少条微博#,,,,"财经新闻,我想试下微博一天能发多少条微博",0,0,0,2021/3/13 23:50,文只做记录iPhone客户端,,,
4.61E+15,K63wQe5fE,7441787545,用户7441787545,我在看：【美国疾控中心：全美已接种新冠疫苗超过1亿剂】#跟新浪看热点#O美国疾控中心：全美已接种新冠疫苗超过1亿剂,,,,跟新浪看热点,0,0,0,2021/3/13 23:49,新浪新闻客户端,,,
4.61E+15,K5UavjPsI,3852668745,大橙橙和森林,#新冠疫苗居民个人免费接种#约上啦，希望疫情早点过去，早日春暖花开,,,,新冠疫苗居民个人免费接种,0,7,5,2021/3/12 23:59,小米11,['http://ww3.sinaimg.cn/large/e5a30f49ly1gohkdaxd1mj215h11naf1.jpg'],,
4.61E+15,K5Uabc4Gq,5039036869,小宋先声,#巴赫感谢中国奥委会提供疫苗#3月11日，国际奥委会主席巴赫对中国奥委会将向参加东京奥运会和北京冬奥会的运动员提供新冠疫苗表示感谢，并表示国际奥委会将支付这些疫苗的费用。L小宋先声的微博视频,,,,巴赫感谢中国奥委会提供疫苗,0,0,1,2021/3/12 23:59,微博视频号,,"http://f.video.weibocdn.com/S1CmkoKllx07L2z91pzG01041200jFDp0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205628&ssig=MP5%2BEx5TQX&KID=unistore,video",
4.61E+15,K5U9Zp0oM,5944607440,不关忠忠的事,为什么大家都不愿意打这个新冠疫苗阿？,,,,,0,2,0,2021/3/12 23:58,,,,
4.61E+15,K5U9U2Jsn,6297315699,万里彩虹小白马,沈阳1例新冠康复患者复阳不会吧？不会吧！坚定了我要打疫苗的决心看来必须做好和病毒共存的准备了iPad白酒,,,,,0,0,0,2021/3/12 23:58,彩虹之恋超话,,,
4.61E+15,K5U9E5j1x,1884747193,惟和惟一,中国奥委会将向参加东京奥运会、残奥会和北京冬奥会、冬残奥会的运动员提供新冠疫苗，国际奥委会将支付这些疫苗的费用，他同时向中国奥委会表示感谢。国际奥委会决定了：买中国的O网页链接,,,,,0,1,1,2021/3/12 23:57,人民日报客户端,,,
4.61E+15,K5U9z8jGl,2012487713,小月因心女尼,今天接种第一针新冠疫苗啦,,,,,0,0,0,2021/3/12 23:57,,['http://ww4.sinaimg.cn/large/77f42021gy1gohk578ivij2240240qv5.jpg'],,
4.61E+15,K5U93v5zd,1234865357,安崇民,《出事了！欧洲八国暂停接种这种疫苗》丹麦国家卫生局在一份官方声明中表示，决定暂停疫苗接种工作是在有报道称“接种了阿斯利康新冠疫苗的人群出现严重的血栓病例”后所做出的一项预防性措施。O网页链接,,,,,0,0,0,2021/3/12 23:56,,['http://ww2.sinaimg.cn/large/499a8ccdly1gohk9ior96j208o05saae.jpg'],,
4.61E+15,K5U93abb7,6297315699,万里彩虹小白马,沈阳1例新冠康复患者复阳不会吧？不会吧！坚定了我要打疫苗的决心看来必须做好和病毒共存的准备了iPad白酒,,,,,0,0,0,2021/3/12 23:56,彩虹之恋超话,,,
4.61E+15,K5U8FyXyk,2105317174,怎么你很牛嘛,最近小黄的开心??为了预约新冠疫苗去做留学生备案，以为要排几个月的队没想到当时正好有针，当天就稀里糊涂的挨了一针。?碰巧找到了和我同专业的老乡，更巧的是！之前和我在同一个大学，在我转专业之前还是同一专业。?和好久不见的学姐唠嗑，真的好开心，希望姐姐烦恼消散，做开心快乐的美少女。?我妈在继“宝贝”“瑾瑾”之后，最近总是爱喊我“小狗狗”，我很喜欢。,,,,,0,5,2,2021/3/12 23:55,iPhone客户端,"['http://ww1.sinaimg.cn/large/7d7c9736ly1gohjqh41nij20yi1d6aqq.jpg', 'http://ww4.sinaimg.cn/large/7d7c9736ly1gohjqgrdpwj20yi0nkjyr.jpg', 'http://ww3.sinaimg.cn/large/7d7c9736ly1gohjqhnir4j20yi0x2dr6.jpg']",,
4.61E+15,K5U82vnJY,6217700084,既不可爱又没脑袋,学校昨天已经在通知整理名单准备给我们打新冠疫苗了猛地在网上看到国外疫情依然十分严重的情况不禁唏嘘，甚至还有点不真实感，但同时也更爽了我好爱我的国家15555551,,,,,0,0,0,2021/3/12 23:53,,,,
4.61E+15,K5U7YEPYO,2514127734,工商秘密,1??2021考研的学弟学妹，一志愿或者要调剂工商金融的可以加群243751346?群里有复试和调剂内部消息、学长学姐答疑，大家也可以互相交换信息，交流感情（没准以后就是同班同学了）。2??有接种了新冠疫苗的同学吗？你们有没有出现什么副作用？会不会得其他奇怪的病？想接但有点怕3??朋友们有什么可以影响食欲的办法吗我每天吃嘛嘛香，甚至想换个肚子继续吃每天撑得慌太难受了呜呜呜4??秘密秘密！明天一点半时代天街等一个剧本杀小伙伴！我们有五个人啦！就等你啦！！！！！！,,,,,0,15,3,2021/3/12 23:53,嘘！是秘密iPhone 11,,,
4.61E+15,K5U7Mhtoe,3747967505,马作地陆飞快,D6吐槽一下学校的课程安排我真的不想写小说今日学习??英语单词经济学人5/45早读（突然觉得学习英语也没那么痛苦了明天就是周末啦早上打个新冠疫苗下午就出去放松放松啦希望考研座位中签！！！！#landon个人专属100天学习打卡##landon的考研日记#,,,,"landon个人专属100天学习打卡,landon的考研日记",0,0,0,2021/3/12 23:53,iPhone客户端,,,
4.61E+15,K5U7D5JvA,1745184470,英国足球风向标,【再不回来！主力位置就没了】曼晚消息，放完陪产假的曼联一号门将德赫亚，已经从西班牙返回英国，按照防疫规定进入自我隔离期，为期至少五日，所以肯定不会参加本轮对阵西汉姆的英超联赛。他将在五日后进行一次病毒检测，如果结果呈阴性，将可以归队训练。#世卫称新冠病毒将会出现更多变异##世卫称尚未发现接种新冠疫苗导致的死亡#,,,,"世卫称新冠病毒将会出现更多变异,世卫称尚未发现接种新冠疫苗导致的死亡",0,6,14,2021/3/12 23:52,微博 weibo.com,['http://ww4.sinaimg.cn/large/680566d6gy1gohk41re87j20mi0ezjt4.jpg'],,
4.61E+15,K5U7tlD51,7347323411,拉瓜踩瓜没妈,山河令水个帖不妥删我们学校要开始打新冠疫苗了有山人打过吗有什么副作用吗我有点没底求解答谢谢配个美图嘻嘻,,,,,1,9,1,2021/3/12 23:52,山河令超话,"['http://ww2.sinaimg.cn/large/0081eCsjgy1gohk5j9igcj30v90urtee.jpg', 'http://ww3.sinaimg.cn/large/0081eCsjgy1gohk5hsd4xj31jk2bcnpd.jpg']",,
4.61E+15,K5U7nuiXr,2084561435,蕨代霜蛟,这个黑板报里的疫苗从左到右各举个栗子就凑齐了所有类型疫苗了：曾经中国儿童几乎每个幼儿园都喂过的小儿麻痹症糖丸。科兴新冠疫苗。Novavax即将令自己咸鱼翻身的新冠疫苗。强生新冠疫苗、牛津阿斯利康新冠疫苗。兽医疫苗（人类尚无）。辉瑞、摩德纳新冠疫苗。,,,,,15,0,41,2021/3/12 23:52,iPhone 8 Plus,['http://ww3.sinaimg.cn/large/7c3fe21bgy1gohk1syhgsj21410u00wx.jpg'],,
4.61E+15,K5U7mwEJ5,2436244981,赵家Er姑娘,完成新冠疫苗第一针接种下午1点10分突然通知1点半集合去接种疫苗毫无准备，心里很忐忑，即便是自愿的早上刚知道朋友接种完反应比较严重被隔离了昨天定好了今天请用户吃饭结果我吃了一晚上的水煮青菜，水煮菌类，水煮豆皮统计接种意向的时候，问我爸，他说让我自己做主今天打完告诉他们，我爸第一时间给我打来视频电话即便是他住院手术的时候他都没在我工作时间给我打过视频，怕影响我的工作我尊重一些人不想打，但是我不接受你们不想打然后阴阳怪气地说“你打去吧，你不是想打吗，安排了你快去啊”我想打不代表我没有我的担忧顾虑，我去不去打不用你说即便没有恶意，但是这种行为让人讨厌上午给快递夺命连环call，终于顺丰小哥赶在中午前把快递送到，感谢！10分钟整改完成，给中央企业团工委的文件按时送出，虽然折腾了一身汗明天还要去医院，还要值班没有回来的时候，困得睁不开眼，回来大脑又兴奋了晚安，这惊心动魄的一天,,天津,,,0,0,0,2021/3/12 23:52,OnePlus 6T,"['http://ww4.sinaimg.cn/large/913625f5ly1gohk4vgrqcj20u00wjaev.jpg', 'http://ww3.sinaimg.cn/large/913625f5ly1gohk51jj06j20u01fv0zk.jpg']",,
4.61E+15,K5U74ysUb,5234831134,z随便儿啊,办公室群里群里让统计新冠疫苗接种情况，想装没看见，结果一个接一个电话打过来，无奈之下接了，接了以后就开始派活，让大半夜挨个给职工打电话问接种情况，我想说这不有毛病？（此刻已被气晕）,,,,,0,0,0,2021/3/12 23:51,HUAWEI P30,,,
4.61E+15,K5U6Dj32u,2753621413,8小宋说事儿8,我发布了：它来了它来了！新冠疫苗全员接种即将开始，你准备好了吗？#小宋说事儿#新型冠状病毒##快手#@快手L??小宋说事儿??的快手视频,,,快手,小宋说事儿 ,0,0,1,2021/3/12 23:50,iPhone客户端,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3x2r628zr47wz2k&a=3xifbn9vyk2iizm&f=3xifbn9vyk2iizm&kpn=NEBULA&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5240219686670381896&shareResourceType=PHOTO_SELF&shareToken=X7VooSc4eQgP1Qr_A,
4.61E+15,K5U6ArdWJ,7263730127,信差不来,当晚打完新冠疫苗后都没啥感觉，结果第二天胳膊那块儿就开始阵痛了，碰到扯到也会疼，但也没夸张到生活不能自理的地步哈哈哈哈哈。还有护士姐姐跟我说三天内不吃辣椒，结果我和室友今晚就去蛙来哒吃了双椒味的干锅蛙（我真的努力提醒自己了！我们每次必点的泡脚风爪我都忍住了！又麻又辣真不错，四川人很满意，我爱蛙来哒，从没让我失望,,,,,0,3,0,2021/3/12 23:50,iPad Pro,,,
4.61E+15,K5KJTmdGX,5498631442,一半不太甜_,2021.3.11新冠疫苗接种完毕下一步约个九价看看,,,,,0,3,1,2021/3/11 23:59,iPhone客户端,['http://ww3.sinaimg.cn/large/00607HdUly1gogepl6fl0j30mi0u0hat.jpg'],,
4.61E+15,K5KJT5JsT,6788499283,微博财经7X24小时,阿斯利康AZN欧洲药品管理局（EMA）重申没有迹象表明血凝块是由阿斯利康的新冠疫苗引起的。O网页链接,,,,,0,0,0,2021/3/11 23:59,微博股票,,,
